Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-01-27,Store_A,Eggs,57,46,27,1,72.0,67.0,65.33333333333333,57.29,322.94901604959824,LOW,2622,524.4,NO
2023-01-28,Store_A,Eggs,66,46,28,1,57.0,72.0,65.0,65.48,363.8990160495983,LOW,3036,607.2,NO
2023-01-29,Store_A,Eggs,61,46,29,1,66.0,57.0,61.333333333333336,61.27,342.8490160495983,LOW,2806,561.2,NO
2023-01-30,Store_A,Eggs,58,46,30,1,61.0,66.0,61.666666666666664,59.38,333.3990160495983,LOW,2668,533.6,NO
2023-01-31,Store_A,Eggs,65,46,31,1,58.0,61.0,61.333333333333336,63.88,355.8990160495983,LOW,2990,598.0,NO
2023-02-01,Store_A,Eggs,63,46,1,2,65.0,58.0,62.0,63.45,353.74901604959825,LOW,2898,579.6,NO
2023-02-02,Store_A,Eggs,60,46,2,2,63.0,65.0,62.666666666666664,61.92,346.0990160495983,LOW,2760,552.0,NO
2023-02-03,Store_A,Eggs,46,46,3,2,60.0,63.0,56.333333333333336,48.16,277.29901604959826,LOW,2116,423.20000000000005,NO
2023-02-04,Store_A,Eggs,56,46,4,2,46.0,60.0,54.0,53.92,306.0990160495983,LOW,2576,515.2,NO
2023-02-05,Store_A,Eggs,56,46,5,2,56.0,46.0,52.666666666666664,56.68,319.89901604959823,LOW,2576,515.2,NO
2023-02-06,Store_A,Eggs,62,46,6,2,56.0,56.0,58.0,61.57,344.3490160495983,LOW,2852,570.4,NO
2023-02-07,Store_A,Eggs,56,46,7,2,62.0,56.0,58.0,56.71,320.04901604959826,LOW,2576,515.2,NO
2023-02-08,Store_A,Eggs,47,46,8,2,56.0,62.0,55.0,50.02,286.5990160495983,LOW,2162,432.40000000000003,NO
2023-02-09,Store_A,Eggs,47,46,9,2,47.0,56.0,50.0,47.27,272.8490160495983,LOW,2162,432.40000000000003,NO
2023-02-10,Store_A,Eggs,46,46,10,2,47.0,47.0,46.666666666666664,45.96,266.29901604959826,LOW,2116,423.20000000000005,NO
2023-02-11,Store_A,Eggs,52,46,11,2,46.0,47.0,48.333333333333336,51.38,293.3990160495983,LOW,2392,478.40000000000003,NO
2023-02-12,Store_A,Eggs,43,46,12,2,52.0,46.0,47.0,45.09,261.9490160495983,LOW,1978,395.6,NO
2023-02-13,Store_A,Eggs,43,46,13,2,43.0,52.0,46.0,44.21,257.54901604959826,LOW,1978,395.6,NO
2023-02-14,Store_A,Eggs,47,46,14,2,43.0,43.0,44.333333333333336,46.84,270.6990160495983,LOW,2162,432.40000000000003,NO
2023-02-15,Store_A,Eggs,47,46,15,2,47.0,43.0,45.666666666666664,46.5,268.99901604959825,LOW,2162,432.40000000000003,NO
2023-02-16,Store_A,Eggs,50,46,16,2,47.0,47.0,48.0,50.01,286.54901604959826,LOW,2300,460.0,NO
2023-02-17,Store_A,Eggs,56,46,17,2,50.0,47.0,51.0,54.3,307.99901604959825,LOW,2576,515.2,NO
2023-02-18,Store_A,Eggs,45,46,18,2,56.0,50.0,50.333333333333336,47.62,274.5990160495983,LOW,2070,414.0,NO
2023-02-19,Store_A,Eggs,46,46,19,2,45.0,56.0,49.0,46.54,269.19901604959824,LOW,2116,423.20000000000005,NO
2023-02-20,Store_A,Eggs,51,46,20,2,46.0,45.0,47.333333333333336,49.65,284.74901604959825,LOW,2346,469.20000000000005,NO
2023-02-21,Store_A,Eggs,54,46,21,2,51.0,46.0,50.333333333333336,53.15,302.24901604959825,LOW,2484,496.8,NO
2023-02-22,Store_A,Eggs,48,46,22,2,54.0,51.0,51.0,49.41,283.54901604959826,LOW,2208,441.6,NO
2023-02-23,Store_A,Eggs,47,46,23,2,48.0,54.0,49.666666666666664,47.1,271.99901604959825,LOW,2162,432.40000000000003,NO
2023-02-24,Store_A,Eggs,44,46,24,2,47.0,48.0,46.333333333333336,44.72,260.0990160495983,LOW,2024,404.8,NO
2023-02-25,Store_A,Eggs,54,46,25,2,44.0,47.0,48.333333333333336,52.46,298.79901604959826,LOW,2484,496.8,NO
2023-02-26,Store_A,Eggs,54,46,26,2,54.0,44.0,50.666666666666664,53.77,305.3490160495983,LOW,2484,496.8,NO
2023-02-27,Store_A,Eggs,52,46,27,2,54.0,54.0,53.333333333333336,52.61,299.54901604959826,LOW,2392,478.40000000000003,NO
2023-02-28,Store_A,Eggs,46,46,28,2,52.0,54.0,50.666666666666664,47.59,274.4490160495983,LOW,2116,423.20000000000005,NO
2023-03-01,Store_A,Eggs,54,46,1,3,46.0,52.0,50.666666666666664,52.84,300.6990160495983,LOW,2484,496.8,NO
2023-03-02,Store_A,Eggs,67,46,2,3,54.0,46.0,55.666666666666664,64.37,358.3490160495983,LOW,3082,616.4000000000001,NO
2023-03-03,Store_A,Eggs,61,46,3,3,67.0,54.0,60.666666666666664,59.58,334.39901604959823,LOW,2806,561.2,NO
2023-03-04,Store_A,Eggs,54,46,4,3,61.0,67.0,60.666666666666664,56.27,317.8490160495983,LOW,2484,496.8,NO
2023-03-05,Store_A,Eggs,63,46,5,3,54.0,61.0,59.333333333333336,62.82,350.5990160495983,LOW,2898,579.6,NO
2023-03-06,Store_A,Eggs,67,46,6,3,63.0,54.0,61.333333333333336,65.26,362.79901604959826,LOW,3082,616.4000000000001,NO
2023-03-07,Store_A,Eggs,71,46,7,3,67.0,63.0,67.0,70.64,389.69901604959824,LOW,3266,653.2,NO
2023-03-08,Store_A,Eggs,65,46,8,3,71.0,67.0,67.66666666666667,65.23,362.6490160495983,LOW,2990,598.0,NO
2023-03-09,Store_A,Eggs,66,46,9,3,65.0,71.0,67.33333333333333,66.72,370.0990160495983,LOW,3036,607.2,NO
2023-03-10,Store_A,Eggs,74,46,10,3,66.0,65.0,68.33333333333333,72.94,401.19901604959824,LOW,3404,680.8000000000001,NO
2023-03-11,Store_A,Eggs,59,46,11,3,74.0,66.0,66.33333333333333,59.91,336.0490160495982,LOW,2714,542.8000000000001,NO
2023-03-12,Store_A,Eggs,72,46,12,3,59.0,74.0,68.33333333333333,70.82,390.5990160495982,LOW,3312,662.4000000000001,NO
2023-03-13,Store_A,Eggs,65,46,13,3,72.0,59.0,65.33333333333333,64.04,356.6990160495983,LOW,2990,598.0,NO
2023-03-14,Store_A,Eggs,71,46,14,3,65.0,72.0,69.33333333333333,70.87,390.8490160495983,LOW,3266,653.2,NO
2023-03-15,Store_A,Eggs,79,46,15,3,71.0,65.0,71.66666666666667,76.21,417.5490160495982,LOW,3634,726.8000000000001,NO
2023-03-16,Store_A,Eggs,71,46,16,3,79.0,71.0,73.66666666666667,71.76,395.29901604959826,LOW,3266,653.2,NO
2023-03-17,Store_A,Eggs,77,46,17,3,71.0,79.0,75.66666666666667,76.73,420.1490160495983,LOW,3542,708.4000000000001,NO
2023-03-18,Store_A,Eggs,69,46,18,3,77.0,71.0,72.33333333333333,70.11,387.04901604959826,LOW,3174,634.8000000000001,NO
2023-03-19,Store_A,Eggs,79,46,19,3,69.0,77.0,75.0,78.31,428.04901604959826,LOW,3634,726.8000000000001,NO
2023-03-20,Store_A,Eggs,63,46,20,3,79.0,69.0,70.33333333333333,65.95,366.24901604959825,LOW,2898,579.6,NO
2023-03-21,Store_A,Eggs,74,46,21,3,63.0,79.0,72.0,73.89,405.94901604959824,LOW,3404,680.8000000000001,NO
2023-03-22,Store_A,Eggs,63,46,22,3,74.0,63.0,66.66666666666667,62.95,351.24901604959825,LOW,2898,579.6,NO
2023-03-23,Store_A,Eggs,76,46,23,3,63.0,74.0,71.0,74.72,410.0990160495983,LOW,3496,699.2,NO
2023-03-24,Store_A,Eggs,67,46,24,3,76.0,63.0,68.66666666666667,66.82,370.5990160495982,LOW,3082,616.4000000000001,NO
2023-03-25,Store_A,Eggs,78,46,25,3,67.0,76.0,73.66666666666667,76.62,419.5990160495983,LOW,3588,717.6,NO
2023-03-26,Store_A,Eggs,77,46,26,3,78.0,67.0,74.0,75.92,416.0990160495983,LOW,3542,708.4000000000001,NO
2023-03-27,Store_A,Eggs,75,46,27,3,77.0,78.0,76.66666666666667,76.2,417.49901604959825,LOW,3450,690.0,NO
2023-03-28,Store_A,Eggs,73,46,28,3,75.0,77.0,75.0,73.61,404.54901604959826,LOW,3358,671.6,NO
2023-03-29,Store_A,Eggs,79,46,29,3,73.0,75.0,75.66666666666667,77.7,424.99901604959825,LOW,3634,726.8000000000001,NO
2023-03-30,Store_A,Eggs,68,46,30,3,79.0,73.0,73.33333333333333,69.35,383.24901604959825,LOW,3128,625.6,NO
2023-03-31,Store_A,Eggs,59,46,31,3,68.0,79.0,68.66666666666667,61.48,343.89901604959823,LOW,2714,542.8000000000001,NO
2023-04-01,Store_A,Eggs,65,46,1,4,59.0,68.0,64.0,65.02,361.5990160495982,LOW,2990,598.0,NO
2023-04-02,Store_A,Eggs,58,46,2,4,65.0,59.0,60.666666666666664,58.52,329.0990160495983,LOW,2668,533.6,NO
2023-04-03,Store_A,Eggs,65,46,3,4,58.0,65.0,62.666666666666664,65.08,361.89901604959823,LOW,2990,598.0,NO
2023-04-04,Store_A,Eggs,70,46,4,4,65.0,58.0,64.33333333333333,68.59,379.4490160495983,LOW,3220,644.0,NO
2023-04-05,Store_A,Eggs,73,46,5,4,70.0,65.0,69.33333333333333,71.24,392.69901604959824,LOW,3358,671.6,NO
2023-04-06,Store_A,Eggs,70,46,6,4,73.0,70.0,71.0,70.18,387.3990160495983,LOW,3220,644.0,NO
2023-04-07,Store_A,Eggs,60,46,7,4,70.0,73.0,67.66666666666667,62.24,347.69901604959824,LOW,2760,552.0,NO
2023-04-08,Store_A,Eggs,68,46,8,4,60.0,70.0,66.0,67.15,372.24901604959825,LOW,3128,625.6,NO
2023-04-09,Store_A,Eggs,63,46,9,4,68.0,60.0,63.666666666666664,63.19,352.44901604959824,LOW,2898,579.6,NO
2023-04-10,Store_A,Eggs,65,46,10,4,63.0,68.0,65.33333333333333,64.63,359.64901604959823,LOW,2990,598.0,NO
2023-04-11,Store_A,Eggs,61,46,11,4,65.0,63.0,63.0,62.76,350.29901604959826,LOW,2806,561.2,NO
2023-04-12,Store_A,Eggs,57,46,12,4,61.0,65.0,61.0,57.32,323.0990160495983,LOW,2622,524.4,NO
2023-04-13,Store_A,Eggs,57,46,13,4,57.0,61.0,58.333333333333336,58.4,328.49901604959825,LOW,2622,524.4,NO
2023-04-14,Store_A,Eggs,53,46,14,4,57.0,57.0,55.666666666666664,52.7,299.99901604959825,LOW,2438,487.6,NO
2023-04-15,Store_A,Eggs,64,46,15,4,53.0,57.0,58.0,62.71,350.04901604959826,LOW,2944,588.8000000000001,NO
2023-04-16,Store_A,Eggs,59,46,16,4,64.0,53.0,58.666666666666664,58.32,328.0990160495983,LOW,2714,542.8000000000001,NO
2023-04-17,Store_A,Eggs,62,46,17,4,59.0,64.0,61.666666666666664,62.83,350.64901604959823,LOW,2852,570.4,NO
2023-04-18,Store_A,Eggs,47,46,18,4,62.0,59.0,56.0,48.5,278.99901604959825,LOW,2162,432.40000000000003,NO
2023-04-19,Store_A,Eggs,51,46,19,4,47.0,62.0,53.333333333333336,51.26,292.79901604959826,LOW,2346,469.20000000000005,NO
2023-04-20,Store_A,Eggs,59,46,20,4,51.0,47.0,52.333333333333336,57.86,325.79901604959826,LOW,2714,542.8000000000001,NO
2023-04-21,Store_A,Eggs,60,46,21,4,59.0,51.0,56.666666666666664,58.63,329.6490160495983,LOW,2760,552.0,NO
2023-04-22,Store_A,Eggs,49,46,22,4,60.0,59.0,56.0,49.69,284.94901604959824,LOW,2254,450.8,NO
2023-04-23,Store_A,Eggs,46,46,23,4,49.0,60.0,51.666666666666664,47.81,275.54901604959826,LOW,2116,423.20000000000005,NO
2023-04-24,Store_A,Eggs,47,46,24,4,46.0,49.0,47.333333333333336,46.87,270.8490160495983,LOW,2162,432.40000000000003,NO
2023-04-25,Store_A,Eggs,51,46,25,4,47.0,46.0,48.0,50.98,291.39901604959823,LOW,2346,469.20000000000005,NO
2023-04-26,Store_A,Eggs,59,46,26,4,51.0,47.0,52.333333333333336,57.81,325.54901604959826,LOW,2714,542.8000000000001,NO
2023-04-27,Store_A,Eggs,61,46,27,4,59.0,51.0,57.0,59.85,335.74901604959825,LOW,2806,561.2,NO
2023-04-28,Store_A,Eggs,61,46,28,4,61.0,59.0,60.333333333333336,60.38,338.3990160495983,LOW,2806,561.2,NO
2023-04-29,Store_A,Eggs,66,46,29,4,61.0,61.0,62.666666666666664,66.1,366.99901604959825,LOW,3036,607.2,NO
2023-04-30,Store_A,Eggs,50,46,30,4,66.0,61.0,59.0,53.6,304.49901604959825,LOW,2300,460.0,NO
2023-05-01,Store_A,Eggs,62,46,1,5,50.0,66.0,59.333333333333336,61.89,345.94901604959824,LOW,2852,570.4,NO
2023-05-02,Store_A,Eggs,55,46,2,5,62.0,50.0,55.666666666666664,55.68,314.89901604959823,LOW,2530,506.0,NO
2023-05-03,Store_A,Eggs,63,46,3,5,55.0,62.0,60.0,62.43,348.64901604959823,LOW,2898,579.6,NO
2023-05-04,Store_A,Eggs,58,46,4,5,63.0,55.0,58.666666666666664,57.68,324.89901604959823,LOW,2668,533.6,NO
2023-05-05,Store_A,Eggs,73,46,5,5,58.0,63.0,64.66666666666667,70.78,390.39901604959823,LOW,3358,671.6,NO
2023-05-06,Store_A,Eggs,74,46,6,5,73.0,58.0,68.33333333333333,71.66,394.7990160495982,LOW,3404,680.8000000000001,NO
2023-05-07,Store_A,Eggs,65,46,7,5,74.0,73.0,70.66666666666667,65.45,363.74901604959825,LOW,2990,598.0,NO
2023-05-08,Store_A,Eggs,65,46,8,5,65.0,74.0,68.0,66.66,369.7990160495982,LOW,2990,598.0,NO
2023-05-09,Store_A,Eggs,64,46,9,5,65.0,65.0,64.66666666666667,63.58,354.39901604959823,LOW,2944,588.8000000000001,NO
2023-05-10,Store_A,Eggs,72,46,10,5,64.0,65.0,67.0,70.15,387.24901604959825,LOW,3312,662.4000000000001,NO
2023-05-11,Store_A,Eggs,63,46,11,5,72.0,64.0,66.33333333333333,63.34,353.1990160495983,LOW,2898,579.6,NO
2023-05-12,Store_A,Eggs,74,46,12,5,63.0,72.0,69.66666666666667,73.37,403.3490160495983,LOW,3404,680.8000000000001,NO
2023-05-13,Store_A,Eggs,67,46,13,5,74.0,63.0,68.0,67.34,373.1990160495983,LOW,3082,616.4000000000001,NO
2023-05-14,Store_A,Eggs,74,46,14,5,67.0,74.0,71.66666666666667,73.81,405.54901604959826,LOW,3404,680.8000000000001,NO
2023-05-15,Store_A,Eggs,80,46,15,5,74.0,67.0,73.66666666666667,77.94,426.19901604959824,LOW,3680,736.0,NO
2023-05-16,Store_A,Eggs,76,46,16,5,80.0,74.0,76.66666666666667,77.0,421.49901604959825,LOW,3496,699.2,NO
2023-05-17,Store_A,Eggs,79,46,17,5,76.0,80.0,78.33333333333333,78.32,428.0990160495982,LOW,3634,726.8000000000001,NO
2023-05-18,Store_A,Eggs,74,46,18,5,79.0,76.0,76.33333333333333,75.83,415.64901604959823,LOW,3404,680.8000000000001,NO
2023-05-19,Store_A,Eggs,70,46,19,5,74.0,79.0,74.33333333333333,70.87,390.8490160495983,LOW,3220,644.0,NO
2023-05-20,Store_A,Eggs,86,46,20,5,70.0,74.0,76.66666666666667,83.87,455.8490160495983,LOW,3956,791.2,NO
2023-05-21,Store_A,Eggs,71,46,21,5,86.0,70.0,75.66666666666667,73.59,404.4490160495983,LOW,3266,653.2,NO
2023-05-22,Store_A,Eggs,69,46,22,5,71.0,86.0,75.33333333333333,71.73,395.1490160495983,LOW,3174,634.8000000000001,NO
2023-05-23,Store_A,Eggs,78,46,23,5,69.0,71.0,72.66666666666667,76.39,418.44901604959824,LOW,3588,717.6,NO
2023-05-24,Store_A,Eggs,79,46,24,5,78.0,69.0,75.33333333333333,76.85,420.74901604959825,LOW,3634,726.8000000000001,NO
2023-05-25,Store_A,Eggs,69,46,25,5,79.0,78.0,75.33333333333333,71.24,392.69901604959824,LOW,3174,634.8000000000001,NO
2023-05-26,Store_A,Eggs,81,46,26,5,69.0,79.0,76.33333333333333,79.6,434.49901604959825,LOW,3726,745.2,NO
2023-05-27,Store_A,Eggs,74,46,27,5,81.0,69.0,74.66666666666667,74.4,408.49901604959825,LOW,3404,680.8000000000001,NO
2023-05-28,Store_A,Eggs,83,46,28,5,74.0,81.0,79.33333333333333,81.44,443.69901604959824,LOW,3818,763.6,NO
2023-05-29,Store_A,Eggs,81,46,29,5,83.0,74.0,79.33333333333333,81.1,441.99901604959825,LOW,3726,745.2,NO
2023-05-30,Store_A,Eggs,69,46,30,5,81.0,83.0,77.66666666666667,73.26,402.79901604959826,LOW,3174,634.8000000000001,NO
2023-05-31,Store_A,Eggs,71,46,31,5,69.0,81.0,73.66666666666667,72.24,397.69901604959824,LOW,3266,653.2,NO
2023-06-01,Store_A,Eggs,74,46,1,6,71.0,69.0,71.33333333333333,72.98,401.3990160495983,LOW,3404,680.8000000000001,NO
2023-06-02,Store_A,Eggs,72,46,2,6,74.0,71.0,72.33333333333333,72.32,398.0990160495982,LOW,3312,662.4000000000001,NO
2023-06-03,Store_A,Eggs,74,46,3,6,72.0,74.0,73.33333333333333,73.71,405.0490160495982,LOW,3404,680.8000000000001,NO
2023-06-04,Store_A,Eggs,68,46,4,6,74.0,72.0,71.33333333333333,69.33,383.14901604959823,LOW,3128,625.6,NO
2023-06-05,Store_A,Eggs,64,46,5,6,68.0,74.0,68.66666666666667,65.07,361.8490160495982,LOW,2944,588.8000000000001,NO
2023-06-06,Store_A,Eggs,77,46,6,6,64.0,68.0,69.66666666666667,74.85,410.74901604959825,LOW,3542,708.4000000000001,NO
2023-06-07,Store_A,Eggs,65,46,7,6,77.0,64.0,68.66666666666667,66.43,368.6490160495983,LOW,2990,598.0,NO
2023-06-08,Store_A,Eggs,71,46,8,6,65.0,77.0,71.0,70.64,389.69901604959824,LOW,3266,653.2,NO
2023-06-09,Store_A,Eggs,59,46,9,6,71.0,65.0,65.0,60.52,339.0990160495983,LOW,2714,542.8000000000001,NO
2023-06-10,Store_A,Eggs,69,46,10,6,59.0,71.0,66.33333333333333,68.18,377.3990160495983,LOW,3174,634.8000000000001,NO
2023-06-11,Store_A,Eggs,65,46,11,6,69.0,59.0,64.33333333333333,64.35,358.24901604959825,LOW,2990,598.0,NO
2023-06-12,Store_A,Eggs,60,46,12,6,65.0,69.0,64.66666666666667,60.72,340.0990160495983,LOW,2760,552.0,NO
2023-06-13,Store_A,Eggs,65,46,13,6,60.0,65.0,63.333333333333336,64.84,360.6990160495983,LOW,2990,598.0,NO
2023-06-14,Store_A,Eggs,56,46,14,6,65.0,60.0,60.333333333333336,57.17,322.3490160495983,LOW,2576,515.2,NO
2023-06-15,Store_A,Eggs,67,46,15,6,56.0,65.0,62.666666666666664,65.94,366.19901604959824,LOW,3082,616.4000000000001,NO
2023-06-16,Store_A,Eggs,53,46,16,6,67.0,56.0,58.666666666666664,54.82,310.5990160495983,LOW,2438,487.6,NO
2023-06-17,Store_A,Eggs,65,46,17,6,53.0,67.0,61.666666666666664,63.86,355.79901604959826,LOW,2990,598.0,NO
2023-06-18,Store_A,Eggs,66,46,18,6,65.0,53.0,61.333333333333336,64.7,359.99901604959825,LOW,3036,607.2,NO
2023-06-19,Store_A,Eggs,55,46,19,6,66.0,65.0,62.0,57.17,322.3490160495983,LOW,2530,506.0,NO
2023-06-20,Store_A,Eggs,61,46,20,6,55.0,66.0,60.666666666666664,61.53,344.14901604959823,LOW,2806,561.2,NO
2023-06-21,Store_A,Eggs,60,46,21,6,61.0,55.0,58.666666666666664,58.71,330.04901604959826,LOW,2760,552.0,NO
2023-06-22,Store_A,Eggs,66,46,22,6,60.0,61.0,62.333333333333336,65.3,362.99901604959825,LOW,3036,607.2,NO
2023-06-23,Store_A,Eggs,69,46,23,6,66.0,60.0,65.0,66.5,368.99901604959825,LOW,3174,634.8000000000001,NO
2023-06-24,Store_A,Eggs,53,46,24,6,69.0,66.0,62.666666666666664,55.36,313.29901604959826,LOW,2438,487.6,NO
2023-06-25,Store_A,Eggs,63,46,25,6,53.0,69.0,61.666666666666664,63.1,351.99901604959825,LOW,2898,579.6,NO
2023-06-26,Store_A,Eggs,53,46,26,6,63.0,53.0,56.333333333333336,53.02,301.5990160495983,LOW,2438,487.6,NO
2023-06-27,Store_A,Eggs,63,46,27,6,53.0,63.0,59.666666666666664,62.76,350.29901604959826,LOW,2898,579.6,NO
2023-06-28,Store_A,Eggs,54,46,28,6,63.0,53.0,56.666666666666664,55.04,311.69901604959824,LOW,2484,496.8,NO
2023-06-29,Store_A,Eggs,71,46,29,6,54.0,63.0,62.666666666666664,68.5,378.99901604959825,LOW,3266,653.2,NO
2023-06-30,Store_A,Eggs,55,46,30,6,71.0,54.0,60.0,56.17,317.3490160495983,LOW,2530,506.0,NO
2023-07-01,Store_A,Eggs,65,46,1,7,55.0,71.0,63.666666666666664,64.8,360.49901604959825,LOW,2990,598.0,NO
2023-07-02,Store_A,Eggs,70,46,2,7,65.0,55.0,63.333333333333336,68.54,379.1990160495983,LOW,3220,644.0,NO
2023-07-03,Store_A,Eggs,64,46,3,7,70.0,65.0,66.33333333333333,63.98,356.39901604959823,LOW,2944,588.8000000000001,NO
2023-07-04,Store_A,Eggs,60,46,4,7,64.0,70.0,64.66666666666667,60.99,341.44901604959824,LOW,2760,552.0,NO
2023-07-05,Store_A,Eggs,79,46,5,7,60.0,64.0,67.66666666666667,76.01,416.54901604959826,LOW,3634,726.8000000000001,NO
2023-07-06,Store_A,Eggs,77,46,6,7,79.0,60.0,72.0,75.92,416.0990160495983,LOW,3542,708.4000000000001,NO
2023-07-07,Store_A,Eggs,68,46,7,7,77.0,79.0,74.66666666666667,70.1,386.99901604959825,LOW,3128,625.6,NO
2023-07-08,Store_A,Eggs,63,46,8,7,68.0,77.0,69.33333333333333,64.0,356.49901604959825,LOW,2898,579.6,NO
2023-07-09,Store_A,Eggs,67,46,9,7,63.0,68.0,66.0,66.12,367.0990160495983,LOW,3082,616.4000000000001,NO
2023-07-10,Store_A,Eggs,77,46,10,7,67.0,63.0,69.0,75.08,411.89901604959823,LOW,3542,708.4000000000001,NO
2023-07-11,Store_A,Eggs,71,46,11,7,77.0,67.0,71.66666666666667,71.86,395.79901604959826,LOW,3266,653.2,NO
2023-07-12,Store_A,Eggs,67,46,12,7,71.0,77.0,71.66666666666667,68.68,379.8990160495983,LOW,3082,616.4000000000001,NO
2023-07-13,Store_A,Eggs,86,46,13,7,67.0,71.0,74.66666666666667,81.5,443.99901604959825,LOW,3956,791.2,NO
2023-07-14,Store_A,Eggs,86,46,14,7,86.0,67.0,79.66666666666667,83.03,451.64901604959823,LOW,3956,791.2,NO
2023-07-15,Store_A,Eggs,76,46,15,7,86.0,86.0,82.66666666666667,76.91,421.0490160495982,LOW,3496,699.2,NO
2023-07-16,Store_A,Eggs,77,46,16,7,76.0,86.0,79.66666666666667,77.42,423.5990160495983,LOW,3542,708.4000000000001,NO
2023-07-17,Store_A,Eggs,80,46,17,7,77.0,76.0,77.66666666666667,79.56,434.29901604959826,LOW,3680,736.0,NO
2023-07-18,Store_A,Eggs,85,46,18,7,80.0,77.0,80.66666666666667,83.49,453.94901604959824,LOW,3910,782.0,NO
2023-07-19,Store_A,Eggs,83,46,19,7,85.0,80.0,82.66666666666667,82.02,446.5990160495982,LOW,3818,763.6,NO
2023-01-03,Store_B,Milk,68,45,3,1,50.0,54.0,57.333333333333336,66.43,368.3492034260452,LOW,3060,612.0,NO
2023-01-04,Store_B,Milk,59,45,4,1,68.0,50.0,59.0,59.44,333.3992034260452,LOW,2655,531.0,NO
2023-01-05,Store_B,Milk,68,45,5,1,59.0,68.0,65.0,66.69,369.6492034260452,LOW,3060,612.0,NO
2023-01-06,Store_B,Milk,52,45,6,1,68.0,59.0,59.666666666666664,54.61,309.2492034260452,LOW,2340,468.0,NO
2023-01-07,Store_B,Milk,68,45,7,1,52.0,68.0,62.666666666666664,66.61,369.2492034260452,LOW,3060,612.0,NO
2023-01-08,Store_B,Milk,60,45,8,1,68.0,52.0,60.0,59.64,334.3992034260452,LOW,2700,540.0,NO
2023-01-09,Store_B,Milk,62,45,9,1,60.0,68.0,63.333333333333336,63.04,351.3992034260452,LOW,2790,558.0,NO
2023-01-10,Store_B,Milk,73,45,10,1,62.0,60.0,65.0,70.65,389.4492034260452,LOW,3285,657.0,NO
2023-01-11,Store_B,Milk,74,45,11,1,73.0,62.0,69.66666666666667,72.42,398.2992034260452,LOW,3330,666.0,NO
2023-01-12,Store_B,Milk,74,45,12,1,74.0,73.0,73.66666666666667,74.27,407.54920342604515,LOW,3330,666.0,NO
2023-01-13,Store_B,Milk,63,45,13,1,74.0,74.0,70.33333333333333,64.86,360.4992034260452,LOW,2835,567.0,NO
2023-01-14,Store_B,Milk,64,45,14,1,63.0,74.0,67.0,64.79,360.14920342604523,LOW,2880,576.0,NO
2023-01-15,Store_B,Milk,77,45,15,1,64.0,63.0,68.0,75.02,411.29920342604515,LOW,3465,693.0,NO
2023-01-16,Store_B,Milk,63,45,16,1,77.0,64.0,68.0,65.94,365.8992034260452,LOW,2835,567.0,NO
2023-01-17,Store_B,Milk,77,45,17,1,63.0,77.0,72.33333333333333,75.31,412.7492034260452,LOW,3465,693.0,NO
2023-01-18,Store_B,Milk,77,45,18,1,77.0,63.0,72.33333333333333,75.22,412.2992034260452,LOW,3465,693.0,NO
2023-01-19,Store_B,Milk,61,45,19,1,77.0,77.0,71.66666666666667,64.21,357.24920342604514,LOW,2745,549.0,NO
2023-01-20,Store_B,Milk,75,45,20,1,61.0,77.0,71.0,73.21,402.24920342604514,LOW,3375,675.0,NO
2023-01-21,Store_B,Milk,67,45,21,1,75.0,61.0,67.66666666666667,67.87,375.5492034260452,LOW,3015,603.0,NO
2023-01-22,Store_B,Milk,76,45,22,1,67.0,75.0,72.66666666666667,74.15,406.9492034260452,LOW,3420,684.0,NO
2023-01-23,Store_B,Milk,67,45,23,1,76.0,67.0,70.0,67.1,371.6992034260452,LOW,3015,603.0,NO
2023-01-24,Store_B,Milk,69,45,24,1,67.0,76.0,70.66666666666667,68.94,380.8992034260452,LOW,3105,621.0,NO
2023-01-25,Store_B,Milk,63,45,25,1,69.0,67.0,66.33333333333333,63.97,356.0492034260452,LOW,2835,567.0,NO
2023-01-26,Store_B,Milk,56,45,26,1,63.0,69.0,62.666666666666664,57.84,325.39920342604523,LOW,2520,504.0,NO
2023-01-27,Store_B,Milk,69,45,27,1,56.0,63.0,62.666666666666664,67.71,374.74920342604514,LOW,3105,621.0,NO
2023-01-28,Store_B,Milk,62,45,28,1,69.0,56.0,62.333333333333336,62.59,349.14920342604523,LOW,2790,558.0,NO
2023-01-29,Store_B,Milk,57,45,29,1,62.0,69.0,62.666666666666664,58.51,328.7492034260452,LOW,2565,513.0,NO
2023-01-30,Store_B,Milk,60,45,30,1,57.0,62.0,59.666666666666664,58.72,329.7992034260452,LOW,2700,540.0,NO
2023-01-31,Store_B,Milk,56,45,31,1,60.0,57.0,57.666666666666664,56.51,318.7492034260452,LOW,2520,504.0,NO
2023-02-01,Store_B,Milk,62,45,1,2,56.0,60.0,59.333333333333336,60.64,339.3992034260452,LOW,2790,558.0,NO
2023-02-02,Store_B,Milk,54,45,2,2,62.0,56.0,57.333333333333336,55.33,312.84920342604516,LOW,2430,486.0,NO
2023-02-03,Store_B,Milk,48,45,3,2,54.0,62.0,54.666666666666664,50.03,286.3492034260452,LOW,2160,432.0,NO
2023-02-04,Store_B,Milk,65,45,4,2,48.0,54.0,55.666666666666664,62.93,350.84920342604516,LOW,2925,585.0,NO
